temp_norm,precip_norm,humid_norm,beta_nn,temperature,precipitation,humidity,oviposition_rate
0.0,0.15789473684210525,0.10526315789473684,0.054851286113262177,7.150000095367432,50.4737837942023,35.66917258814762,0.054851286113262177
0.0,0.15789473684210525,0.15789473684210525,0.05494283512234688,7.150000095367432,50.4737837942023,39.00375888222142,0.05494283512234688
0.0,0.15789473684210525,0.21052631578947367,0.05503006651997566,7.150000095367432,50.4737837942023,42.33834517629523,0.05503006651997566
0.0,0.15789473684210525,0.2631578947368421,0.05511295422911644,7.150000095367432,50.4737837942023,45.672931470369036,0.05511295422911644
0.0,0.15789473684210525,0.3157894736842105,0.05519145354628563,7.150000095367432,50.4737837942023,49.007517764442845,0.05519145354628563
0.0,0.15789473684210525,0.3684210526315789,0.05526552349328995,7.150000095367432,50.4737837942023,52.342104058516654,0.05526552349328995
0.0,0.15789473684210525,0.42105263157894735,0.055335164070129395,7.150000095367432,50.4737837942023,55.676690352590455,0.055335164070129395
0.0,0.15789473684210525,0.47368421052631576,0.055400289595127106,7.150000095367432,50.4737837942023,59.01127664666427,0.055400289595127106
0.0,0.15789473684210525,0.5263157894736842,0.05546088516712189,7.150000095367432,50.4737837942023,62.34586294073807,0.05546088516712189
0.0,0.15789473684210525,0.5789473684210527,0.055516887456178665,7.150000095367432,50.4737837942023,65.68044923481187,0.055516887456178665
0.0,0.15789473684210525,0.631578947368421,0.05556829273700714,7.150000095367432,50.4737837942023,69.01503552888569,0.05556829273700714
0.0,0.15789473684210525,0.6842105263157894,0.055615030229091644,7.150000095367432,50.4737837942023,72.34962182295949,0.055615030229091644
0.0,0.15789473684210525,0.7368421052631579,0.05565705895423889,7.150000095367432,50.4737837942023,75.68420811703331,0.05565705895423889
0.0,0.15789473684210525,0.7894736842105263,0.0556943379342556,7.150000095367432,50.4737837942023,79.01879441110711,0.0556943379342556
0.0,0.15789473684210525,0.8421052631578947,0.05572683736681938,7.150000095367432,50.4737837942023,82.35338070518091,0.05572683736681938
0.0,0.15789473684210525,0.894736842105263,0.05575450509786606,7.150000095367432,50.4737837942023,85.68796699925471,0.05575450509786606
0.0,0.15789473684210525,0.9473684210526315,0.055777277797460556,7.150000095367432,50.4737837942023,89.02255329332854,0.055777277797460556
0.0,0.15789473684210525,1.0,0.05579513683915138,7.150000095367432,50.4737837942023,92.35713958740234,0.05579513683915138
0.0,0.21052631578947367,0.0,0.05448732152581215,7.150000095367432,67.29837839226974,29.0,0.05448732152581215
0.0,0.21052631578947367,0.05263157894736842,0.054611239582300186,7.150000095367432,67.29837839226974,32.33458629407381,0.054611239582300186
0.0,0.21052631578947367,0.10526315789473684,0.054731130599975586,7.150000095367432,67.29837839226974,35.66917258814762,0.054731130599975586
0.0,0.21052631578947367,0.15789473684210525,0.054846957325935364,7.150000095367432,67.29837839226974,39.00375888222142,0.054846957325935364
0.0,0.21052631578947367,0.21052631578947367,0.054958686232566833,7.150000095367432,67.29837839226974,42.33834517629523,0.054958686232566833
0.0,0.21052631578947367,0.2631578947368421,0.05506623163819313,7.150000095367432,67.29837839226974,45.672931470369036,0.05506623163819313
0.0,0.21052631578947367,0.3157894736842105,0.05516957491636276,7.150000095367432,67.29837839226974,49.007517764442845,0.05516957491636276
0.0,0.21052631578947367,0.3684210526315789,0.05526863411068916,7.150000095367432,67.29837839226974,52.342104058516654,0.05526863411068916
0.0,0.21052631578947367,0.42105263157894735,0.05536337569355965,7.150000095367432,67.29837839226974,55.676690352590455,0.05536337569355965
0.0,0.21052631578947367,0.47368421052631576,0.05545375123620033,7.150000095367432,67.29837839226974,59.01127664666427,0.05545375123620033
0.0,0.21052631578947367,0.5263157894736842,0.05553967133164406,7.150000095367432,67.29837839226974,62.34586294073807,0.05553967133164406
0.0,0.21052631578947367,0.5789473684210527,0.055621106177568436,7.150000095367432,67.29837839226974,65.68044923481187,0.055621106177568436
0.0,0.21052631578947367,0.631578947368421,0.0556979775428772,7.150000095367432,67.29837839226974,69.01503552888569,0.0556979775428772
0.0,0.21052631578947367,0.6842105263157894,0.05577024817466736,7.150000095367432,67.29837839226974,72.34962182295949,0.05577024817466736
0.0,0.21052631578947367,0.7368421052631579,0.05583782121539116,7.150000095367432,67.29837839226974,75.68420811703331,0.05583782121539116
0.0,0.21052631578947367,0.7894736842105263,0.05590067431330681,7.150000095367432,67.29837839226974,79.01879441110711,0.05590067431330681
0.0,0.21052631578947367,0.8421052631578947,0.05595872178673744,7.150000095367432,67.29837839226974,82.35338070518091,0.05595872178673744
0.0,0.21052631578947367,0.894736842105263,0.05601189658045769,7.150000095367432,67.29837839226974,85.68796699925471,0.05601189658045769
0.0,0.21052631578947367,0.9473684210526315,0.056060176342725754,7.150000095367432,67.29837839226974,89.02255329332854,0.056060176342725754
0.0,0.21052631578947367,1.0,0.0561034269630909,7.150000095367432,67.29837839226974,92.35713958740234,0.0561034269630909
0.0,0.2631578947368421,0.0,0.054321419447660446,7.150000095367432,84.12297299033716,29.0,0.054321419447660446
0.0,0.2631578947368421,0.05263157894736842,0.05446919426321983,7.150000095367432,84.12297299033716,32.33458629407381,0.05446919426321983
0.0,0.2631578947368421,0.10526315789473684,0.05461319535970688,7.150000095367432,84.12297299033716,35.66917258814762,0.05461319535970688
0.0,0.2631578947368421,0.15789473684210525,0.054753340780735016,7.150000095367432,84.12297299033716,39.00375888222142,0.054753340780735016
0.0,0.2631578947368421,0.21052631578947367,0.05488959327340126,7.150000095367432,84.12297299033716,42.33834517629523,0.05488959327340126
0.0,0.2631578947368421,0.2631578947368421,0.055021870881319046,7.150000095367432,84.12297299033716,45.672931470369036,0.055021870881319046
0.0,0.2631578947368421,0.3157894736842105,0.05515009164810181,7.150000095367432,84.12297299033716,49.007517764442845,0.05515009164810181
0.0,0.2631578947368421,0.3684210526315789,0.055274222046136856,7.150000095367432,84.12297299033716,52.342104058516654,0.055274222046136856
0.0,0.2631578947368421,0.42105263157894735,0.055394191294908524,7.150000095367432,84.12297299033716,55.676690352590455,0.055394191294908524
0.0,0.2631578947368421,0.47368421052631576,0.055509887635707855,7.150000095367432,84.12297299033716,59.01127664666427,0.055509887635707855
0.0,0.2631578947368421,0.5263157894736842,0.055621255189180374,7.150000095367432,84.12297299033716,62.34586294073807,0.055621255189180374
0.0,0.2631578947368421,0.5789473684210527,0.0557282529771328,7.150000095367432,84.12297299033716,65.68044923481187,0.0557282529771328
0.0,0.2631578947368421,0.631578947368421,0.05583071708679199,7.150000095367432,84.12297299033716,69.01503552888569,0.05583071708679199
0.0,0.2631578947368421,0.6842105263157894,0.05592864006757736,7.150000095367432,84.12297299033716,72.34962182295949,0.05592864006757736
0.0,0.2631578947368421,0.7368421052631579,0.05602194741368294,7.150000095367432,84.12297299033716,75.68420811703331,0.05602194741368294
0.0,0.2631578947368421,0.7894736842105263,0.05611053854227066,7.150000095367432,84.12297299033716,79.01879441110711,0.05611053854227066
0.0,0.2631578947368421,0.8421052631578947,0.05619430169463158,7.150000095367432,84.12297299033716,82.35338070518091,0.05619430169463158
0.0,0.2631578947368421,0.894736842105263,0.05627318099141121,7.150000095367432,84.12297299033716,85.68796699925471,0.05627318099141121
0.0,0.2631578947368421,0.9473684210526315,0.056347090750932693,7.150000095367432,84.12297299033716,89.02255329332854,0.056347090750932693
0.0,0.2631578947368421,1.0,0.056415971368551254,7.150000095367432,84.12297299033716,92.35713958740234,0.056415971368551254
0.0,0.3157894736842105,0.0,0.054157838225364685,7.150000095367432,100.9475675884046,29.0,0.054157838225364685
0.0,0.3157894736842105,0.05263157894736842,0.05432947725057602,7.150000095367432,100.9475675884046,32.33458629407381,0.05432947725057602
0.0,0.3157894736842105,0.10526315789473684,0.05449756607413292,7.150000095367432,100.9475675884046,35.66917258814762,0.05449756607413292
0.0,0.3157894736842105,0.15789473684210525,0.0546620637178421,7.150000095367432,100.9475675884046,39.00375888222142,0.0546620637178421
0.0,0.3157894736842105,0.21052631578947367,0.054822877049446106,7.150000095367432,100.9475675884046,42.33834517629523,0.054822877049446106
0.0,0.3157894736842105,0.2631578947368421,0.05497991293668747,7.150000095367432,100.9475675884046,45.672931470369036,0.05497991293668747
0.0,0.3157894736842105,0.3157894736842105,0.05513311177492142,7.150000095367432,100.9475675884046,49.007517764442845,0.05513311177492142
0.0,0.3157894736842105,0.3684210526315789,0.055282365530729294,7.150000095367432,100.9475675884046,52.342104058516654,0.055282365530729294
0.0,0.3157894736842105,0.42105263157894735,0.055427610874176025,7.150000095367432,100.9475675884046,55.676690352590455,0.055427610874176025
0.0,0.3157894736842105,0.47368421052631576,0.055568717420101166,7.150000095367432,100.9475675884046,59.01127664666427,0.055568717420101166
0.0,0.3157894736842105,0.5263157894736842,0.05570565164089203,7.150000095367432,100.9475675884046,62.34586294073807,0.05570565164089203
0.0,0.3157894736842105,0.5789473684210527,0.05583826079964638,7.150000095367432,100.9475675884046,65.68044923481187,0.05583826079964638
0.0,0.3157894736842105,0.631578947368421,0.055966466665267944,7.150000095367432,100.9475675884046,69.01503552888569,0.055966466665267944
0.0,0.3157894736842105,0.6842105263157894,0.056090183556079865,7.150000095367432,100.9475675884046,72.34962182295949,0.056090183556079865
0.0,0.3157894736842105,0.7368421052631579,0.05620930716395378,7.150000095367432,100.9475675884046,75.68420811703331,0.05620930716395378
0.0,0.3157894736842105,0.7894736842105263,0.05632375553250313,7.150000095367432,100.9475675884046,79.01879441110711,0.05632375553250313
0.0,0.3157894736842105,0.8421052631578947,0.056433409452438354,7.150000095367432,100.9475675884046,82.35338070518091,0.056433409452438354
0.0,0.3157894736842105,0.894736842105263,0.056538164615631104,7.150000095367432,100.9475675884046,85.68796699925471,0.056538164615631104
0.0,0.3157894736842105,0.9473684210526315,0.05663793906569481,7.150000095367432,100.9475675884046,89.02255329332854,0.05663793906569481
0.0,0.3157894736842105,1.0,0.056732598692178726,7.150000095367432,100.9475675884046,92.35713958740234,0.056732598692178726
0.0,0.3684210526315789,0.0,0.05399677902460098,7.150000095367432,117.77216218647203,29.0,0.05399677902460098
0.0,0.3684210526315789,0.05263157894736842,0.05419224128127098,7.150000095367432,117.77216218647203,32.33458629407381,0.05419224128127098
0.0,0.3684210526315789,0.10526315789473684,0.05438443273305893,7.150000095367432,117.77216218647203,35.66917258814762,0.05438443273305893
0.0,0.3684210526315789,0.15789473684210525,0.054573267698287964,7.150000095367432,117.77216218647203,39.00375888222142,0.054573267698287964
0.0,0.3684210526315789,0.21052631578947367,0.05475866049528122,7.150000095367432,117.77216218647203,42.33834517629523,0.05475866049528122
0.0,0.3684210526315789,0.2631578947368421,0.05494048818945885,7.150000095367432,117.77216218647203,45.672931470369036,0.05494048818945885
0.0,0.3684210526315789,0.3157894736842105,0.055118657648563385,7.150000095367432,117.77216218647203,49.007517764442845,0.055118657648563385
0.0,0.3684210526315789,0.3684210526315789,0.05529308691620827,7.150000095367432,117.77216218647203,52.342104058516654,0.05529308691620827
0.0,0.3684210526315789,0.42105263157894735,0.055463653057813644,7.150000095367432,117.77216218647203,55.676690352590455,0.055463653057813644
0.0,0.3684210526315789,0.47368421052631576,0.05563025921583176,7.150000095367432,117.77216218647203,59.01127664666427,0.05563025921583176
0.0,0.3684210526315789,0.5263157894736842,0.05579276382923126,7.150000095367432,117.77216218647203,62.34586294073807,0.05579276382923126
0.0,0.3684210526315789,0.5789473684210527,0.05595111846923828,7.150000095367432,117.77216218647203,65.68044923481187,0.05595111846923828
0.0,0.3684210526315789,0.631578947368421,0.05610515922307968,7.150000095367432,117.77216218647203,69.01503552888569,0.05610515922307968
0.0,0.3684210526315789,0.6842105263157894,0.056254759430885315,7.150000095367432,117.77216218647203,72.34962182295949,0.056254759430885315
0.0,0.3684210526315789,0.7368421052631579,0.056399840861558914,7.150000095367432,117.77216218647203,75.68420811703331,0.056399840861558914
0.0,0.3684210526315789,0.7894736842105263,0.05654026195406914,7.150000095367432,117.77216218647203,79.01879441110711,0.05654026195406914
0.0,0.3684210526315789,0.8421052631578947,0.05667592212557793,7.150000095367432,117.77216218647203,82.35338070518091,0.05667592212557793
0.0,0.3684210526315789,0.894736842105263,0.056806694716215134,7.150000095367432,117.77216218647203,85.68796699925471,0.056806694716215134
0.0,0.3684210526315789,0.9473684210526315,0.0569324791431427,7.150000095367432,117.77216218647203,89.02255329332854,0.0569324791431427
0.0,0.3684210526315789,1.0,0.0570531040430069,7.150000095367432,117.77216218647203,92.35713958740234,0.0570531040430069
0.0,0.42105263157894735,0.0,0.05383835732936859,7.150000095367432,134.59675678453948,29.0,0.05383835732936859
0.0,0.42105263157894735,0.05263157894736842,0.05405762046575546,7.150000095367432,134.59675678453948,32.33458629407381,0.05405762046575546
0.0,0.42105263157894735,0.10526315789473684,0.054273877292871475,7.150000095367432,134.59675678453948,35.66917258814762,0.054273877292871475
0.0,0.42105263157894735,0.15789473684210525,0.054487038403749466,7.150000095367432,134.59675678453948,39.00375888222142,0.054487038403749466
0.0,0.42105263157894735,0.21052631578947367,0.054696984589099884,7.150000095367432,134.59675678453948,42.33834517629523,0.054696984589099884
0.0,0.42105263157894735,0.2631578947368421,0.054903607815504074,7.150000095367432,134.59675678453948,45.672931470369036,0.054903607815504074
0.0,0.42105263157894735,0.3157894736842105,0.05510678514838219,7.150000095367432,134.59675678453948,49.007517764442845,0.05510678514838219
0.0,0.42105263157894735,0.3684210526315789,0.05530640482902527,7.150000095367432,134.59675678453948,52.342104058516654,0.05530640482902527
0.0,0.42105263157894735,0.42105263157894735,0.05550232529640198,7.150000095367432,134.59675678453948,55.676690352590455,0.05550232529640198
0.0,0.42105263157894735,0.47368421052631576,0.05569446086883545,7.150000095367432,134.59675678453948,59.01127664666427,0.05569446086883545
0.0,0.42105263157894735,0.5263157894736842,0.05588265135884285,7.150000095367432,134.59675678453948,62.34586294073807,0.05588265135884285
0.0,0.42105263157894735,0.5789473684210527,0.05606674775481224,7.150000095367432,134.59675678453948,65.68044923481187,0.05606674775481224
0.0,0.42105263157894735,0.631578947368421,0.056246671825647354,7.150000095367432,134.59675678453948,69.01503552888569,0.056246671825647354
0.0,0.42105263157894735,0.6842105263157894,0.056422267109155655,7.150000095367432,134.59675678453948,72.34962182295949,0.056422267109155655
0.0,0.42105263157894735,0.7368421052631579,0.0565933957695961,7.150000095367432,134.59675678453948,75.68420811703331,0.0565933957695961
0.0,0.42105263157894735,0.7894736842105263,0.056759923696517944,7.150000095367432,134.59675678453948,79.01879441110711,0.056759923696517944
0.0,0.42105263157894735,0.8421052631578947,0.05692170932888985,7.150000095367432,134.59675678453948,82.35338070518091,0.05692170932888985
0.0,0.42105263157894735,0.894736842105263,0.05707861855626106,7.150000095367432,134.59675678453948,85.68796699925471,0.05707861855626106
0.0,0.42105263157894735,0.9473684210526315,0.05723050981760025,7.150000095367432,134.59675678453948,89.02255329332854,0.05723050981760025
0.0,0.42105263157894735,1.0,0.05737726762890816,7.150000095367432,134.59675678453948,92.35713958740234,0.05737726762890816
0.0,0.47368421052631576,0.0,0.05368271470069885,7.150000095367432,151.4213513826069,29.0,0.05368271470069885
0.0,0.47368421052631576,0.05263157894736842,0.05392572283744812,7.150000095367432,151.4213513826069,32.33458629407381,0.05392572283744812
0.0,0.47368421052631576,0.10526315789473684,0.05416601151227951,7.150000095367432,151.4213513826069,35.66917258814762,0.05416601151227951
0.0,0.47368421052631576,0.15789473684210525,0.05440345034003258,7.150000095367432,151.4213513826069,39.00375888222142,0.05440345034003258
0.0,0.47368421052631576,0.21052631578947367,0.05463795363903046,7.150000095367432,151.4213513826069,42.33834517629523,0.05463795363903046
0.0,0.47368421052631576,0.2631578947368421,0.054869331419467926,7.150000095367432,151.4213513826069,45.672931470369036,0.054869331419467926
0.0,0.47368421052631576,0.3157894736842105,0.05509750172495842,7.150000095367432,151.4213513826069,49.007517764442845,0.05509750172495842
0.0,0.47368421052631576,0.3684210526315789,0.0553223118185997,7.150000095367432,151.4213513826069,52.342104058516654,0.0553223118185997
0.0,0.47368421052631576,0.42105263157894735,0.05554359778761864,7.150000095367432,151.4213513826069,55.676690352590455,0.05554359778761864
0.0,0.47368421052631576,0.47368421052631576,0.055761270225048065,7.150000095367432,151.4213513826069,59.01127664666427,0.055761270225048065
0.0,0.47368421052631576,0.5263157894736842,0.055975139141082764,7.150000095367432,151.4213513826069,62.34586294073807,0.055975139141082764
0.0,0.47368421052631576,0.5789473684210527,0.05618509277701378,7.150000095367432,151.4213513826069,65.68044923481187,0.05618509277701378
0.0,0.47368421052631576,0.631578947368421,0.05639095976948738,7.150000095367432,151.4213513826069,69.01503552888569,0.05639095976948738
0.0,0.47368421052631576,0.6842105263157894,0.05659259483218193,7.150000095367432,151.4213513826069,72.34962182295949,0.05659259483218193
0.0,0.47368421052631576,0.7368421052631579,0.056789834052324295,7.150000095367432,151.4213513826069,75.68420811703331,0.056789834052324295
0.0,0.47368421052631576,0.7894736842105263,0.05698252469301224,7.150000095367432,151.4213513826069,79.01879441110711,0.05698252469301224
0.0,0.47368421052631576,0.8421052631578947,0.05717054009437561,7.150000095367432,151.4213513826069,82.35338070518091,0.05717054009437561
0.0,0.47368421052631576,0.894736842105263,0.057353731244802475,7.150000095367432,151.4213513826069,85.68796699925471,0.057353731244802475
0.0,0.47368421052631576,0.9473684210526315,0.05753188207745552,7.150000095367432,151.4213513826069,89.02255329332854,0.05753188207745552
0.0,0.47368421052631576,1.0,0.0577048659324646,7.150000095367432,151.4213513826069,92.35713958740234,0.0577048659324646
0.0,0.5263157894736842,0.0,0.053529974073171616,7.150000095367432,168.24594598067432,29.0,0.053529974073171616
0.0,0.5263157894736842,0.05263157894736842,0.05379664525389671,7.150000095367432,168.24594598067432,32.33458629407381,0.05379664525389671
0.0,0.5263157894736842,0.10526315789473684,0.05406089872121811,7.150000095367432,168.24594598067432,35.66917258814762,0.05406089872121811
0.0,0.5263157894736842,0.15789473684210525,0.05432259291410446,7.150000095367432,168.24594598067432,39.00375888222142,0.05432259291410446
0.0,0.5263157894736842,0.21052631578947367,0.054581545293331146,7.150000095367432,168.24594598067432,42.33834517629523,0.054581545293331146
0.0,0.5263157894736842,0.2631578947368421,0.054837666451931,7.150000095367432,168.24594598067432,45.672931470369036,0.054837666451931
0.0,0.5263157894736842,0.3157894736842105,0.05509079992771149,7.150000095367432,168.24594598067432,49.007517764442845,0.05509079992771149
0.0,0.5263157894736842,0.3684210526315789,0.05534077063202858,7.150000095367432,168.24594598067432,52.342104058516654,0.05534077063202858
0.0,0.5263157894736842,0.42105263157894735,0.05558745190501213,7.150000095367432,168.24594598067432,55.676690352590455,0.05558745190501213
0.0,0.5263157894736842,0.47368421052631576,0.05583064630627632,7.150000095367432,168.24594598067432,59.01127664666427,0.05583064630627632
0.0,0.5263157894736842,0.5263157894736842,0.05607021972537041,7.150000095367432,168.24594598067432,62.34586294073807,0.05607021972537041
0.0,0.5263157894736842,0.5789473684210527,0.05630602315068245,7.150000095367432,168.24594598067432,65.68044923481187,0.05630602315068245
0.0,0.5263157894736842,0.631578947368421,0.05653785914182663,7.150000095367432,168.24594598067432,69.01503552888569,0.05653785914182663
0.0,0.5263157894736842,0.6842105263157894,0.05676557496190071,7.150000095367432,168.24594598067432,72.34962182295949,0.05676557496190071
0.0,0.5263157894736842,0.7368421052631579,0.05698899179697037,7.150000095367432,168.24594598067432,75.68420811703331,0.05698899179697037
0.0,0.5263157894736842,0.7894736842105263,0.05720795318484306,7.150000095367432,168.24594598067432,79.01879441110711,0.05720795318484306
0.0,0.5263157894736842,0.8421052631578947,0.05742226168513298,7.150000095367432,168.24594598067432,82.35338070518091,0.05742226168513298
0.0,0.5263157894736842,0.894736842105263,0.05763176083564758,7.150000095367432,168.24594598067432,85.68796699925471,0.05763176083564758
0.0,0.5263157894736842,0.9473684210526315,0.05783629044890404,7.150000095367432,168.24594598067432,89.02255329332854,0.05783629044890404
0.0,0.5263157894736842,1.0,0.05803561955690384,7.150000095367432,168.24594598067432,92.35713958740234,0.05803561955690384
0.0,0.5789473684210527,0.0,0.053380195051431656,7.150000095367432,185.07054057874177,29.0,0.053380195051431656
0.0,0.5789473684210527,0.05263157894736842,0.05367047339677811,7.150000095367432,185.07054057874177,32.33458629407381,0.05367047339677811
0.0,0.5789473684210527,0.10526315789473684,0.053958602249622345,7.150000095367432,185.07054057874177,35.66917258814762,0.053958602249622345
