city,date,cases,tem,rhu,pre
东莞市,2006/9/17,0,26.2449841854006,66.1140363627962,0.611568875974734
东莞市,2006/9/24,0,27.3128989255147,70.0661480874506,0.377452715974128
东莞市,2006/10/1,0,27.0771987112628,63.5649211328425,2.23339305092543
东莞市,2006/10/8,0,26.5420550199144,78.7572912094993,16.9068478811193
东莞市,2006/10/15,0,26.8394333645775,78.7198443187983,14.1439545920473
东莞市,2006/10/22,0,26.1212062879592,66.8744581612824,4.22524986504364
东莞市,2006/10/29,0,23.9297852424224,45.6857047448125,0
东莞市,2006/11/5,0,23.5718760085141,55.8471712099154,0
东莞市,2006/11/12,0,23.3290100478362,66.9652399092637,7.66104719630616
东莞市,2006/11/19,0,21.4851034587809,78.6804040899166,52.3203908740822
东莞市,2006/11/26,0,19.1155706350313,76.1220361685949,27.6784788586824
东莞市,2006/12/3,0,19.8790584214803,65.9877505057584,0.502506805832515
东莞市,2006/12/10,0,16.915758796894,67.7898660939085,22.7751264672187
东莞市,2006/12/17,0,14.3232705322058,40.969121127757,0
东莞市,2006/12/24,0,14.7018289078169,43.6666071464803,0
东莞市,2006/12/31,0,16.5145466991642,62.3773615823748,1.06461844390381
东莞市,2007/1/7,0,14.3434749032369,45.4460349828131,1.41879547152677
东莞市,2007/1/14,0,16.2212935558553,66.7737948067272,9.69189912385404
东莞市,2007/1/21,0,13.2095483111319,68.252660782366,3.38276846384366
东莞市,2007/1/28,0,13.7662275350617,31.5102062692141,0
东莞市,2007/2/4,0,19.1315843210437,67.1611194231048,1.2194477672641
东莞市,2007/2/11,0,21.0487085179605,79.2746863326851,6.09695765015805
东莞市,2007/2/18,0,19.4299244059291,84.3170266091431,34.0861942078493
东莞市,2007/2/25,0,20.5764182894005,74.8121573540923,11.847077339335
东莞市,2007/3/4,0,15.4639612220596,81.4943932176955,27.6851379125775
东莞市,2007/3/11,0,19.8709950604677,83.6210734116685,7.18878427996268
东莞市,2007/3/18,0,18.7344155186835,72.7236833312218,21.1673689042398
东莞市,2007/3/25,0,23.9524019135415,87.2769251337832,31.7715241543659
东莞市,2007/4/1,0,17.0994663404156,83.0012526925849,39.1587896329721
东莞市,2007/4/8,0,20.2420484566141,69.0197098082685,6.19631027306763
东莞市,2007/4/15,0,23.7675158499098,76.870823862233,34.7086953962763
东莞市,2007/4/22,0,23.9520495999547,81.5934243832931,67.6508441946265
东莞市,2007/4/29,0,24.6357566556177,78.5776412690019,50.3456203628153
东莞市,2007/5/6,0,26.648981888075,65.9103936973855,0.0533326413034047
东莞市,2007/5/13,0,27.1527001124555,73.2177319992295,35.5629568150081
东莞市,2007/5/20,0,26.821875855283,88.8288965265378,206.808245431069
东莞市,2007/5/27,0,28.6238725701805,84.8374584415211,84.0131485682561
东莞市,2007/6/3,0,27.9153458247458,88.225526311314,148.127379542799
东莞市,2007/6/10,0,27.1936786740212,88.8562258418367,163.836338793778
东莞市,2007/6/17,0,29.4551558962464,81.6358268071026,26.3886374317903
东莞市,2007/6/24,0,28.929291449953,86.0285936388245,95.073591852845
东莞市,2007/7/1,0,28.8973874347047,83.6828717315746,67.9420200326737
东莞市,2007/7/8,0,30.7444687245835,80.0717937963106,4.95812192785951
东莞市,2007/7/15,0,30.6474642534694,80.1285253813681,17.8267267265814
东莞市,2007/7/22,0,30.3106892588609,77.1473216543964,2.31853114659406
东莞市,2007/7/29,0,30.2794542575986,75.577913275501,8.43405013174811
东莞市,2007/8/5,0,28.3904697290849,83.7192634683473,73.9929252622777
东莞市,2007/8/12,1,27.9319963731455,85.6736539979445,97.260396219971
东莞市,2007/8/19,0,28.4244833823864,85.441513821808,59.5463838259228
东莞市,2007/8/26,1,28.6506554822446,82.1016719559458,26.8829990573633
东莞市,2007/9/2,0,27.1185092722903,79.0703266144318,61.2963586311499
东莞市,2007/9/9,0,28.8807311568025,74.6794850513644,5.4542759398813
东莞市,2007/9/16,0,28.460992913194,61.2839448131487,0.298667766221315
东莞市,2007/9/23,0,27.5909162875386,77.7359448754416,45.3355307696582
东莞市,2007/9/30,0,28.4538300276076,72.9174310690003,14.1551976114916
东莞市,2007/10/7,0,26.8625623616285,61.3661703895179,1.48572454970675
东莞市,2007/10/14,0,23.9868148361622,47.9848522887249,9.26980499270736e-06
东莞市,2007/10/21,0,24.6346345299327,66.1529906282148,0.00104040509216311
东莞市,2007/10/28,0,21.9462553817118,64.9638248157138,54.8710430822878
东莞市,2007/11/4,0,21.4823338630137,46.459394121135,1.5442274259262
东莞市,2007/11/11,0,20.938854501172,65.2338587419157,0
东莞市,2007/11/18,0,19.2302180166208,52.7343393428833,0.93806348842619
东莞市,2007/11/25,0,16.747421172679,39.2679092755064,0.00132235439025875
东莞市,2007/12/2,0,17.2590523148228,48.1038650525802,3.08993499756912e-06
东莞市,2007/12/9,0,19.5739672275759,66.3449721218803,0.433665508787835
东莞市,2007/12/16,0,19.7372703388896,68.7659718245304,0.452806724433891
东莞市,2007/12/23,0,17.0269365863741,70.546266649106,13.8341329773256
东莞市,2007/12/30,0,12.9382676249717,32.9916748925126,0
东莞市,2008/1/6,0,20.2512546523573,69.1312730948133,6.5266127557861
东莞市,2008/1/13,0,13.3624174665334,61.6843264464097,2.87842540716215
东莞市,2008/1/20,0,13.0537049308141,71.3468555949866,20.8415182508178
东莞市,2008/1/27,0,7.54012654538083,89.7990257034622,41.4470237446815
东莞市,2008/2/3,0,9.28378451867431,66.5923121941567,10.1107291315152
东莞市,2008/2/10,0,10.6585077722467,44.9750034931632,0.0150409184973163
东莞市,2008/2/17,1,15.6697911620008,64.58927335,2.30375700872862
东莞市,2008/2/24,0,14.9493938592708,61.6935882257798,8.74424207933657
东莞市,2008/3/2,0,18.3165833912308,47.4125596002114,0.0804390428860494
东莞市,2008/3/9,0,21.1902259901487,68.605463893968,1.41153891096125
东莞市,2008/3/16,0,22.0911634432096,80.6326504116336,30.2647535446905
东莞市,2008/3/23,0,20.4869112143479,70.886289926129,14.4443040270993
东莞市,2008/3/30,0,19.6177058700565,86.163833601246,17.480055716574
东莞市,2008/4/6,0,25.9335368651771,83.3442540128327,10.7725910198815
东莞市,2008/4/13,1,25.3747322285345,77.3820877236915,95.6986031772681
东莞市,2008/4/20,0,23.2879304648725,74.5422139006528,22.5676506171708
东莞市,2008/4/27,0,23.8148346834824,82.5633140353393,45.8438987031761
东莞市,2008/5/4,0,26.2758980903512,80.4368199844374,36.7535197021455
东莞市,2008/5/11,0,25.381360620645,66.0819640590544,2.17084764163665
东莞市,2008/5/18,0,24.8919898331959,82.3707576835297,66.5620922160926
东莞市,2008/5/25,0,26.9900924584493,88.9217058223634,108.527919004381
东莞市,2008/6/1,0,25.8948996340128,88.9420768720785,290.912431926123
东莞市,2008/6/8,0,27.1003097621108,89.8963343251933,170.414660120661
东莞市,2008/6/15,0,27.4628494551535,87.510337146842,120.923107642134
东莞市,2008/6/22,0,28.2148317500219,86.2108452250951,320.687700836838
东莞市,2008/6/29,0,28.2970795945013,84.0706819360718,66.5026823168874
东莞市,2008/7/6,0,27.0558845671644,89.3850517800895,105.804000653504
东莞市,2008/7/13,0,28.4745817820459,84.5837806039833,62.5822904083897
东莞市,2008/7/20,0,30.1481662437121,78.9581298361461,4.72427644503872
东莞市,2008/7/27,0,29.7908374470068,77.7842193191514,27.4296568534577
东莞市,2008/8/3,0,28.1843115271054,83.9086492295049,89.5314746388034
东莞市,2008/8/10,0,28.9180908317934,82.6645101290503,21.3983983576847
东莞市,2008/8/17,0,29.6211355207465,78.4726107217261,56.2975457279831
东莞市,2008/8/24,0,28.9794487035328,81.6414877290933,25.0670293432663
东莞市,2008/8/31,0,27.8345830261151,83.5252256880748,68.0176272747801
东莞市,2008/9/7,0,29.1391736716291,72.3563538933436,14.176237911182
东莞市,2008/9/14,0,29.3316387204241,73.7157707633699,24.6512664343525
东莞市,2008/9/21,0,28.6906844044696,80.0165289915608,61.0566741289357
东莞市,2008/9/28,0,26.8096881265996,67.5567717886478,10.0831100354366
东莞市,2008/10/5,1,25.7195238084601,71.7456097160304,55.8469335050159
东莞市,2008/10/12,1,26.0821291186028,70.6260656698763,11.477508355433
东莞市,2008/10/19,0,26.8958558821529,72.490353305538,1.06078516578125
东莞市,2008/10/26,0,26.3121580347247,67.6982645709827,1.29240569413206
东莞市,2008/11/2,0,25.01829085,77.3638425729312,12.9043383755706
东莞市,2008/11/9,1,19.6431215844652,47.2014004367975,0.0238036346658338
东莞市,2008/11/16,0,19.4535690368099,47.5613917649197,0
东莞市,2008/11/23,0,18.4305695792282,38.053207072644,0.106135352065123
东莞市,2008/11/30,0,16.1600545019855,36.9338251547378,1.52524706331757
东莞市,2008/12/7,0,16.142254044013,34.7806314910644,0.0281817915353414
东莞市,2008/12/14,0,15.9605118304459,40.7332557444728,0
东莞市,2008/12/21,0,16.0156766255386,50.5305841921193,0.17642988131745
东莞市,2008/12/28,0,14.7538191406788,54.453104862498,3.22332186512485
东莞市,2009/1/4,0,14.3978450828901,48.4537063731179,0
东莞市,2009/1/11,0,11.5757366161833,31.2636826452265,0
东莞市,2009/1/18,0,16.2159838424667,55.0624497445125,0.158123501311339
东莞市,2009/1/25,0,12.0085267576172,68.8751612127438,5.02166178641113
东莞市,2009/2/1,0,19.4040129849586,68.8591449082338,0.48225967212677
东莞市,2009/2/8,0,21.7640134741298,74.163033039907,2.09014261394317
东莞市,2009/2/15,0,21.5273428712915,76.0665130781448,3.15412392950075
东莞市,2009/2/22,0,23.6455883140627,79.2432192772347,2.64413316363371
东莞市,2009/3/1,0,15.926428714495,79.9256172964502,48.751676670528
东莞市,2009/3/8,0,17.2390267263551,76.5214352915464,9.55754882862583
东莞市,2009/3/15,0,21.6375325898382,74.7754488538976,1.82400434702179
东莞市,2009/3/22,0,21.4927606847494,84.8007660235091,102.187401144538
东莞市,2009/3/29,0,19.5805308877045,72.9828843652297,25.5044577613761
东莞市,2009/4/5,0,20.5652442407756,69.6004042007502,12.0165211445324
东莞市,2009/4/12,0,23.709916261435,82.6142174584057,42.1360359652743
东莞市,2009/4/19,0,24.8575016133536,78.6917114435692,60.3380262121366
东莞市,2009/4/26,0,23.1253793013011,62.9576601426758,0.432768425892649
东莞市,2009/5/3,0,24.7564930286877,64.439619042322,0.646522973216261
东莞市,2009/5/10,0,27.3245450984871,74.0815265081526,2.48964185763155
东莞市,2009/5/17,0,26.7731361552895,84.4511395942764,110.139926935893
东莞市,2009/5/24,0,25.2365053650626,81.4224838158841,83.5816261814144
东莞市,2009/5/31,0,27.5385727063685,76.1263741319923,35.4155690543901
东莞市,2009/6/7,0,27.3279468989696,85.6894419206922,104.902821195524
东莞市,2009/6/14,0,28.7526356065334,82.1371389197246,49.4815069350689
东莞市,2009/6/21,0,28.841965901189,85.1642311954105,71.2932170806149
东莞市,2009/6/28,0,28.7929063767736,85.4897890612605,59.018544627871
东莞市,2009/7/5,0,29.29286252,80.6609139368776,51.517772834192
东莞市,2009/7/12,0,30.0986827051988,77.3130755008889,15.0308750123649
东莞市,2009/7/19,0,29.1482245557502,82.1549206630612,64.5384480450267
东莞市,2009/7/26,0,29.4313755926753,83.8209038464022,36.1261499834276
东莞市,2009/8/2,0,29.8985079305689,81.1970881018544,57.3715636117551
东莞市,2009/8/9,0,28.8651556629012,84.2414835954649,89.1585744363442
东莞市,2009/8/16,0,29.9553010505639,78.3589392920737,16.4558889332654
东莞市,2009/8/23,0,29.8961043340107,80.7950414945183,30.1905183944509
东莞市,2009/8/30,0,29.4779601602251,76.0946651194966,13.2282215061901
东莞市,2009/9/6,0,29.4170505008231,76.073770638017,15.316213685596
东莞市,2009/9/13,0,28.9968439283141,81.4222297787073,54.5799010373041
东莞市,2009/9/20,0,29.0869734386959,72.2541146418764,8.51988187416349
东莞市,2009/9/27,0,27.3380664273336,70.4613666995513,63.3725458060495
东莞市,2009/10/4,0,26.3644396970755,49.2544233342043,0.0195961751806637
东莞市,2009/10/11,0,26.6214364556955,66.5523640850219,1.82580055869782
东莞市,2009/10/18,0,25.4675849205541,62.9190128735542,11.6570608518428
东莞市,2009/10/25,0,24.5116387845758,64.8498714590464,0.35121591235412
东莞市,2009/11/1,0,21.606306917397,45.8263857360901,0.0107521086212164
东莞市,2009/11/8,0,22.1144300611461,82.0889495388086,38.1816627262414
东莞市,2009/11/15,0,12.2180477547346,67.2213983058122,10.5702544078525
东莞市,2009/11/22,0,18.5294090574445,61.3952189657184,0.152814862276306
东莞市,2009/11/29,0,16.9098747696189,56.5309044350368,0.271376323550409
东莞市,2009/12/6,0,18.0861402159176,76.3573346762681,18.4824006747023
东莞市,2009/12/13,0,14.8359998062254,71.4162060915819,11.4521216059097
东莞市,2009/12/20,0,15.9087564543167,60.3209371454215,0.418754093787234
东莞市,2009/12/27,0,14.1379496757147,77.3453520371618,44.0010215698043
东莞市,2010/1/3,0,14.1234636228001,81.8441673672341,25.7696394944539
东莞市,2010/1/10,0,13.4822285882133,58.7526110923878,12.8601594279638
东莞市,2010/1/17,0,17.1066583594026,77.6907092632973,5.66103982559904
东莞市,2010/1/24,0,16.8527118650135,79.8753994744128,7.42412814084985
东莞市,2010/1/31,0,19.8834384126789,85.5574957986205,9.01869519810023
东莞市,2010/2/7,0,18.8893608370071,87.1603755145823,37.4154486638374
东莞市,2010/2/14,0,9.08961594303058,78.2083843799461,24.626726261174
东莞市,2010/2/21,0,21.4502959752803,86.47713344,21.7469597462995
东莞市,2010/2/28,0,25.0562155742984,87.6402732326843,20.4109286790441
东莞市,2010/3/7,0,13.2507719807282,71.6521267476886,14.492282053547
东莞市,2010/3/14,0,21.092053180635,78.5750656537211,2.41832861406857
东莞市,2010/3/21,0,20.8644335790489,68.2616870589119,21.1025023372791
东莞市,2010/3/28,0,20.383797821883,71.0538152851979,11.3716907802624
东莞市,2010/4/4,0,20.2593565565968,87.0600073474617,45.9992059736461
东莞市,2010/4/11,0,20.0973996667789,84.3096711902057,41.8674736539211
东莞市,2010/4/18,0,22.7876644766464,79.7754892103972,56.6792139974372
东莞市,2010/4/25,0,21.8874420134381,77.1441050207671,44.7680256349896
东莞市,2010/5/2,0,25.9158922325116,84.4797686183435,48.6467405122089
东莞市,2010/5/9,0,25.2550867565144,87.2629010729474,62.9666360929428
东莞市,2010/5/16,0,27.1758909362444,88.2153841169549,129.213734664423
东莞市,2010/5/23,0,26.5316827344642,76.8743670285467,57.7366737828036
东莞市,2010/5/30,0,24.876468363582,78.5802912720059,63.9427568750815
东莞市,2010/6/6,0,26.2667709675916,84.1322911529926,72.6499437145344
东莞市,2010/6/13,0,28.8429778702646,88.9769607368529,101.96493752979
东莞市,2010/6/20,0,28.187636826923,88.6962772004356,209.534360247356
东莞市,2010/6/27,0,28.8369049551764,84.4210740295852,84.7932674361412
东莞市,2010/7/4,1,31.1848243194497,79.9667739084762,6.61924327731566
东莞市,2010/7/11,0,29.7945324187443,79.2835500329991,26.138450798805
东莞市,2010/7/18,1,28.7147809390617,82.2800977794598,51.4343035707785
东莞市,2010/7/25,0,28.5435392835424,87.6139061136446,99.1170438991468
东莞市,2010/8/1,2,29.5644699182351,80.206213953191,36.6303604967495
东莞市,2010/8/8,0,29.822844920624,82.7095475411624,36.1363854698204
东莞市,2010/8/15,0,28.5896330867454,81.465065709055,49.2228326952409
东莞市,2010/8/22,3,28.3745816183011,83.0207638289634,50.9380534267789
东莞市,2010/8/29,7,29.160305132984,75.7936440172459,84.5865955989064
东莞市,2010/9/5,9,29.0277822089941,84.5275659530148,62.3576323879849
东莞市,2010/9/12,6,28.4235871409754,81.7056902812468,78.0315461438578
东莞市,2010/9/19,1,27.3122527422829,86.4149276603422,181.302595171782
东莞市,2010/9/26,5,28.0008536994124,74.6334904171636,21.9808468345176
东莞市,2010/10/3,2,24.9997440150796,65.0148303406237,28.5065567687983
东莞市,2010/10/10,4,26.6129746277719,78.3550027669315,24.3870720602434
东莞市,2010/10/17,0,25.2918785862446,62.6439904565739,1.95416343720552
东莞市,2010/10/24,0,20.3949557282908,55.5956968754313,2.29393611008817
东莞市,2010/10/31,1,18.8558678099114,50.675304077887,4.36447238903052
东莞市,2010/11/7,0,20.3041341336551,43.4516621054207,0
东莞市,2010/11/14,0,20.8703675150303,63.2400576989181,9.26980499270736e-05
东莞市,2010/11/21,2,20.3408595402978,60.1771578054701,0.117141784101865
东莞市,2010/11/28,0,20.4451326854123,58.0497302181839,5.2528894958675e-05
东莞市,2010/12/5,0,17.7961101508185,50.4265988423385,1.40875565190584
东莞市,2010/12/12,2,14.3470262597234,65.8176853583207,15.7983018479685
东莞市,2010/12/19,0,17.5593269364572,58.6428822126356,3.20398087261992
东莞市,2010/12/26,0,13.1476034765225,38.4083059291293,0.187094229481504
东莞市,2011/1/2,0,9.97713062595916,64.3514701747244,7.0304155147732
东莞市,2011/1/9,0,10.9941649569007,56.2116324240183,6.4401546852307
东莞市,2011/1/16,0,11.3275302155769,53.3644492609158,1.13898308502744
东莞市,2011/1/23,0,12.464222951579,62.6616808033476,0.361871250676576
东莞市,2011/1/30,0,14.0758562376053,55.6864078143059,0.0120601954998777
东莞市,2011/2/6,0,17.9565869694094,66.6413714979754,0.741124695366512
东莞市,2011/2/13,0,10.3872682239201,81.5494166048795,35.6470337743304
东莞市,2011/2/20,0,17.6952400943633,70.3372837799437,1.71724760662963
东莞市,2011/2/27,0,19.0647561719214,66.711174168459,0.38306821081329
东莞市,2011/3/6,0,16.7274596545174,70.3091376551628,8.42598084695977
东莞市,2011/3/13,0,16.9732374825662,64.5552416931456,6.87374724380243
东莞市,2011/3/20,0,18.0555188817318,70.5782147113442,3.63148465501373
东莞市,2011/3/27,0,18.7939696736123,52.4218613514005,0.117478077930296
东莞市,2011/4/3,0,22.0115288642036,66.2768800130796,1.18709910604246
东莞市,2011/4/10,0,25.167910821133,70.2766405153207,0.639050611921378
东莞市,2011/4/17,0,23.5271526026842,73.0000757339458,94.0140267889406
东莞市,2011/4/24,0,24.5610985661637,73.7634603618526,17.2235066713182
东莞市,2011/5/1,0,24.3992837718263,88.639108225247,52.6164377230954
东莞市,2011/5/8,0,26.9751264250972,84.9333410033383,70.344960175314
东莞市,2011/5/15,0,25.6760707768834,79.1260571858222,29.8390034383142
东莞市,2011/5/22,0,24.9125479100648,71.2837391149889,30.4447695702038
东莞市,2011/5/29,0,28.2643970564627,70.3989479634765,3.38495352203794
东莞市,2011/6/5,0,29.6794931773496,78.6798190085622,30.4601062944753
东莞市,2011/6/12,1,28.4022971712773,85.3624076632437,65.3674064994752
东莞市,2011/6/19,0,29.1598313146092,80.2439375914776,39.7213068735756
东莞市,2011/6/26,0,27.8599596045839,89.0152374142659,148.279744246698
东莞市,2011/7/3,0,30.2489327940393,79.4091714542917,11.4504623422893
东莞市,2011/7/10,0,28.1764686826369,86.7730364913096,158.218962000289
东莞市,2011/7/17,0,28.4486536441824,86.1270253636453,82.484791038609
东莞市,2011/7/24,1,30.0490132427353,79.2560686140541,15.5068237695185
东莞市,2011/7/31,0,29.9308707170119,78.6958504740684,7.53804798145779
东莞市,2011/8/7,0,28.8777125671099,84.5569849003198,53.4402252444455
东莞市,2011/8/14,0,29.6366126730762,77.7938422332626,16.1150637018265
东莞市,2011/8/21,0,29.534684004098,76.481458317477,13.31525571
东莞市,2011/8/28,0,29.6012601875943,72.6162446253815,20.9432106982271
东莞市,2011/9/4,1,29.5095812293109,76.1772166541638,11.188235759499
东莞市,2011/9/11,0,29.2568561432828,72.7892535911206,11.3021218381262
东莞市,2011/9/18,0,26.8851037211958,58.6229580970953,6.42703279326522
东莞市,2011/9/25,0,28.0994374405342,71.3668662673262,52.263777108301
东莞市,2011/10/2,0,24.1932003521563,70.1655567590147,12.3834495176899
东莞市,2011/10/9,0,25.7354493114495,78.6793017132222,141.667788296524
东莞市,2011/10/16,0,24.0109274759687,54.6432849124539,0.000960419931947582
东莞市,2011/10/23,0,23.8932331249104,68.9013077807062,0.201605395028074
东莞市,2011/10/30,0,24.7635320982467,63.1615866293655,1.59411753505007
东莞市,2011/11/6,0,22.1093559555134,72.8795906585961,62.6461477281551
东莞市,2011/11/13,1,23.4977392704585,72.516779299536,13.7247273499639
东莞市,2011/11/20,0,20.7265279681621,56.5025202990791,7.29545018828584
东莞市,2011/11/27,0,18.2065966360864,61.8404104538709,0.202935430979917
东莞市,2011/12/4,0,17.0539684517518,52.5747391764162,1.68936294921724
东莞市,2011/12/11,0,14.9069052570747,39.7650227854023,0.1555302026358
东莞市,2011/12/18,0,15.4147739617752,43.4800843290088,0.00568692603912344
东莞市,2011/12/25,0,15.6931063606216,49.6161591199118,0.0170146752954104
东莞市,2012/1/1,0,12.6969042968844,68.8060684514863,6.22269152088043
东莞市,2012/1/8,0,14.1867866411473,73.0439209851651,14.2703064888238
东莞市,2012/1/15,0,15.8308155700668,82.391245139589,26.9403281221941
东莞市,2012/1/22,0,9.0207977242859,83.9741285569407,18.347382808564
东莞市,2012/1/29,0,13.8449354792693,71.1641679088149,4.65391350542572
东莞市,2012/2/5,0,13.6097352049965,76.7476066267447,13.1498729922427
